avg_cbf_a_mean,avg_cbf_a_std,avg_cbf_alpha_mean,avg_cbf_alpha_std,avg_cbf_c_mean,avg_cbf_c_std,avg_cbf_phi_mean,avg_cbf_phi_std,avg_deflection_mean,avg_deflection_std,avg_h_mean,avg_h_min,avg_qp_active_rate,avg_u_safe_clamp_rate,checkpoint,collision_rate,collision_rate_actual,collision_rate_corridor,collision_rate_open,collision_rate_perceived_only,fall_rate,fall_rate_corridor,fall_rate_open,frac_steps_close,goal_reach_rate,goal_reach_rate_corridor,goal_reach_rate_open,infeasibility_rate,mean_dist_traveled,mean_final_displacement,mean_h,mean_min_h,mean_phi_used,mean_start_latency,mean_time_to_goal,mean_v_along_cmd,mean_v_xy,mode,n_episodes,n_episodes_corridor,n_episodes_open,name,path_efficiency,stuck_rate,stuck_rate_corridor,stuck_rate_open,timeout_rate,timeout_rate_corridor,timeout_rate_open
0.05000000074505806,0.0,3.3464897402127582,1.3279843191305796,-0.10000000149011612,0.0,1.9005604275067647,1.5831323611736297,0.35895255129510284,0.5495449338323669,0.24949321180582046,-0.05803014099597931,0.35130208333333335,0.01640625,/home/chrisliang/Desktop/safety-go2/IsaacLab/logs/rsl_rl/cbf_go2_teacher_rma/2026-05-20_18-25-01/model_2499.pt,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23651041666666667,1.0,1.0,0.0,0.0,2.1576638221740723,2.052795886993408,0.24958474305768807,-0.09107577800750732,1.9005604275067647,9.0,86.0,0.3781998868446837,0.6191854308669765,BR,1,1,0,BR_teacher,0.9513974632642268,0.0,0.0,0.0,0.0,0.0,0.0
