avg_cbf_a_mean,avg_cbf_a_std,avg_cbf_alpha_mean,avg_cbf_alpha_std,avg_cbf_c_mean,avg_cbf_c_std,avg_cbf_phi_mean,avg_cbf_phi_std,avg_deflection_mean,avg_deflection_std,avg_h_mean,avg_h_min,avg_qp_active_rate,avg_u_safe_clamp_rate,checkpoint,collision_rate,collision_rate_actual,collision_rate_corridor,collision_rate_open,collision_rate_perceived_only,fall_rate,fall_rate_corridor,fall_rate_open,frac_steps_close,goal_reach_rate,goal_reach_rate_corridor,goal_reach_rate_open,infeasibility_rate,mean_dist_traveled,mean_final_displacement,mean_h,mean_min_h,mean_phi_used,mean_start_latency,mean_time_to_goal,mean_v_along_cmd,mean_v_xy,mode,n_episodes,n_episodes_corridor,n_episodes_open,name,path_efficiency,stuck_rate,stuck_rate_corridor,stuck_rate_open,timeout_rate,timeout_rate_corridor,timeout_rate_open
0.05000000074505806,0.0,4.120333723545074,0.5654996224045753,-0.10000000149011612,0.0,1.1646358036398887,1.2172121976613999,0.31559826080914355,0.6001970592846628,0.18676399837434293,-0.12931076377630235,0.307984375,0.0244375,/home/chrisliang/Desktop/safety-go2/IsaacLab/logs/rsl_rl/cbf_go2_teacher_rma/2026-05-20_18-25-01/model_2499.pt,0.8939393939393939,0.13636363636363635,0.96875,0.8235294117647058,0.7575757575757576,0.030303030303030304,0.03125,0.029411764705882353,0.429828125,0.9242424242424242,0.96875,0.8823529411764706,0.0,9.33607374628385,4.26870662967364,0.18678198485076428,-0.044468923048539596,1.1646358036398887,13.09375,122.70491803278688,0.2524168872023302,0.5509758501686156,BR,66,32,34,BR_teacher,0.4969418257710069,0.045454545454545456,0.0,0.08823529411764706,0.07575757575757576,0.0,0.14705882352941177
