avg_cbf_a_mean,avg_cbf_a_std,avg_cbf_alpha_mean,avg_cbf_alpha_std,avg_cbf_c_mean,avg_cbf_c_std,avg_cbf_phi_mean,avg_cbf_phi_std,avg_deflection_mean,avg_deflection_std,avg_h_mean,avg_h_min,avg_qp_active_rate,avg_u_safe_clamp_rate,checkpoint,collision_rate,collision_rate_actual,collision_rate_corridor,collision_rate_open,collision_rate_perceived_only,fall_rate,fall_rate_corridor,fall_rate_open,frac_steps_close,goal_reach_rate,goal_reach_rate_corridor,goal_reach_rate_open,infeasibility_rate,mean_dist_traveled,mean_final_displacement,mean_h,mean_min_h,mean_phi_used,mean_start_latency,mean_time_to_goal,mean_v_along_cmd,mean_v_xy,mode,n_episodes,n_episodes_corridor,n_episodes_open,name,path_efficiency,stuck_rate,stuck_rate_corridor,stuck_rate_open,timeout_rate,timeout_rate_corridor,timeout_rate_open
0.05000000074505806,0.0,3.379714499235153,1.3447565017938614,-0.10000000149011612,0.0,2.12414321911335,1.6833319277763368,0.5370118540103831,0.7494169913151709,0.16300292056053878,-0.11739684313535691,0.457515625,0.07265625,logs/rsl_rl/cbf_go2_teacher_rma/2026-05-20_18-25-01/model_2499.pt,0.9375,0.171875,0.9444444444444444,0.9285714285714286,0.765625,0.0,0.0,0.0,0.3669375,0.984375,1.0,0.9642857142857143,0.0,9.629772501066327,4.2274999134242535,0.1630055450424552,-0.0891006849706173,2.12414321911335,19.5625,135.87301587301587,0.25457138604043966,0.5493448188751936,BR,64,36,28,BR_teacher,0.4694808286716769,0.0,0.0,0.0,0.0625,0.05555555555555555,0.07142857142857142
