alpha,avg_cbf_a_mean,avg_cbf_a_std,avg_cbf_alpha_mean,avg_cbf_alpha_std,avg_cbf_c_mean,avg_cbf_c_std,avg_cbf_phi_mean,avg_cbf_phi_std,avg_deflection_mean,avg_deflection_std,avg_h_mean,avg_h_min,avg_qp_active_rate,avg_u_safe_clamp_rate,checkpoint,collision_rate,collision_rate_actual,collision_rate_corridor,collision_rate_open,collision_rate_perceived_only,fall_rate,fall_rate_corridor,fall_rate_open,frac_steps_close,goal_reach_rate,goal_reach_rate_corridor,goal_reach_rate_open,infeasibility_rate,mean_dist_traveled,mean_final_displacement,mean_h,mean_min_h,mean_phi_used,mean_start_latency,mean_time_to_goal,mean_v_along_cmd,mean_v_xy,mode,n_episodes,n_episodes_corridor,n_episodes_open,name,navigation_success_rate,navigation_success_rate_corridor,navigation_success_rate_open,path_efficiency,phi,stuck_rate,stuck_rate_corridor,stuck_rate_open,timeout_rate,timeout_rate_corridor,timeout_rate_open
0.5,0.05000000074505806,0.0,0.5001250505447388,0.0,-0.10000000149011612,0.0,0.004999935626983643,0.0,0.1651839304276218,0.24235599046456627,0.06248376897908747,-0.10447583192586898,0.47690625,0.0,,0.9803921568627451,0.0392156862745098,0.9803921568627451,0.0,0.9411764705882353,0.0196078431372549,0.0196078431372549,0.0,0.548734375,0.9215686274509803,0.9215686274509803,0.0,0.0,5.327048549465105,5.0705845583887665,0.06248376897908747,-0.07103545174879186,0.004999935626983643,12.019607843137255,177.60638297872342,0.412785325916862,0.5394969906955958,B0,102,102,0,B0_α=0.50,0.8431372549019608,0.8431372549019608,0.0,0.9474068109028899,,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.05000000074505806,0.0,2.0,0.0,-0.10000000149011612,0.0,0.004999935626983643,0.0,0.05625085519487038,0.12246348844468594,0.03199804868083447,-0.10850520777702331,0.259625,0.0,,0.9906542056074766,0.018691588785046728,0.9906542056074766,0.0,0.9719626168224299,0.0,0.0,0.0,0.69953125,0.9626168224299065,0.9626168224299065,0.0,0.0,5.478807078343686,5.250556062872165,0.03199804868083447,-0.08519312711519615,0.004999935626983643,15.08411214953271,137.6601941747573,0.4492307011298569,0.5755687957182527,B0,107,107,0,B0_α=2.00,0.9065420560747663,0.9065420560747663,0.0,0.9516214651156375,,0.0,0.0,0.0,0.009345794392523364,0.009345794392523364,0.0
3.0,0.05000000074505806,0.0,2.999875068664551,0.0,-0.10000000149011612,0.0,0.004999935626983643,0.0,0.03168716613296419,0.08763276501744986,0.04607075795531273,-0.1059853001832962,0.16453125,0.0,,0.963302752293578,0.009174311926605505,0.963302752293578,0.0,0.9541284403669725,0.01834862385321101,0.01834862385321101,0.0,0.69225,0.9541284403669725,0.9541284403669725,0.0,0.0,5.513016437445212,5.3006186403265785,0.04607075795531273,-0.07843672573019606,0.004999935626983643,17.0,122.03846153846153,0.4729035874922714,0.585878236271441,B0,109,109,0,B0_α=3.00,0.926605504587156,0.926605504587156,0.0,0.9524733608470154,,0.009174311926605505,0.009174311926605505,0.0,0.01834862385321101,0.01834862385321101,0.0
0.5,0.05000000074505806,0.0,0.5001250505447388,0.0,-0.10000000149011612,0.0,0.4999999701976776,0.0,0.30455459726974365,0.34409093191102147,0.07285066517814993,-0.09277474850416184,0.679375,0.0,,0.9484536082474226,0.15463917525773196,0.9484536082474226,0.0,0.7938144329896907,0.041237113402061855,0.041237113402061855,0.0,0.499,0.8041237113402062,0.8041237113402062,0.0,0.0,4.7507602904260775,4.416983852066944,0.07285066517814993,-0.04597353074968476,0.4999999701976776,12.474226804123711,213.19230769230768,0.3788798206560305,0.4839638987220824,B1,97,97,0,B1_α=0.50_φ=0.50,0.7319587628865979,0.7319587628865979,0.0,0.91855813473523,0.5,0.0,0.0,0.0,0.010309278350515464,0.010309278350515464,0.0
0.5,0.05000000074505806,0.0,0.5001250505447388,0.0,-0.10000000149011612,0.0,2.0,0.0,0.7940325404405594,0.3952258650362492,0.1426089660450816,-0.08622588008642197,0.967203125,0.0,,0.8024691358024691,0.08641975308641975,0.8024691358024691,0.0,0.7160493827160493,0.037037037037037035,0.037037037037037035,0.0,0.268140625,0.8148148148148148,0.8148148148148148,0.0,0.0,6.056272531733101,4.446325553972044,0.1426089660450816,-0.024197327501979875,2.0,12.0,233.15151515151516,0.34287667030929214,0.49342543838173153,B1,81,81,0,B1_α=0.50_φ=2.00,0.6049382716049383,0.6049382716049383,0.0,0.7329872488852158,2.0,0.0,0.0,0.0,0.08641975308641975,0.08641975308641975,0.0
2.0,0.05000000074505806,0.0,2.0,0.0,-0.10000000149011612,0.0,0.4999999701976776,0.0,0.1105436422398634,0.23161551914585288,0.06287359424307942,-0.09237512654066085,0.348296875,0.0,,0.9702970297029703,0.039603960396039604,0.9702970297029703,0.0,0.9306930693069307,0.0,0.0,0.0,0.631484375,0.900990099009901,0.900990099009901,0.0,0.0,5.232429672290783,4.974857896271319,0.06287359424307942,-0.06376962732560564,0.4999999701976776,12.811881188118813,157.7912087912088,0.43125852452158947,0.5391435973085463,B1,101,101,0,B1_α=2.00_φ=0.50,0.8613861386138614,0.8613861386138614,0.0,0.9356625351646818,0.5,0.0,0.0,0.0,0.0297029702970297,0.0297029702970297,0.0
2.0,0.05000000074505806,0.0,2.0,0.0,-0.10000000149011612,0.0,2.0,0.0,0.4271513179159374,0.3977767627323046,0.0754467500038445,-0.0789114789366722,0.73440625,0.0,,0.9791666666666666,0.03125,0.9791666666666666,0.0,0.9479166666666666,0.020833333333333332,0.020833333333333332,0.0,0.4508125,0.9270833333333334,0.9270833333333334,0.0,0.0,5.787096501638492,5.181415408228834,0.0754467500038445,-0.04289838423331579,2.0,14.364583333333334,170.98876404494382,0.43077754273531,0.570186327546835,B1,96,96,0,B1_α=2.00_φ=2.00,0.8645833333333334,0.8645833333333334,0.0,0.8964603700799438,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.05000000074505806,0.0,2.999875068664551,0.0,-0.10000000149011612,0.0,0.4999999701976776,0.0,0.08618816827435512,0.17416059591434896,0.047707941250875595,-0.08780995643138885,0.318,0.0,,0.9714285714285714,0.0,0.9714285714285714,0.0,0.9714285714285714,0.0,0.0,0.0,0.686625,0.9619047619047619,0.9619047619047619,0.0,0.0,5.508082903566814,5.282808123919226,0.047707941250875595,-0.06358894280024938,0.4999999701976776,17.904761904761905,135.8910891089109,0.46108473111264914,0.5754842291548848,B1,105,105,0,B1_α=3.00_φ=0.50,0.9428571428571428,0.9428571428571428,0.0,0.9398923880086072,0.5,0.009523809523809525,0.009523809523809525,0.0,0.02857142857142857,0.02857142857142857,0.0
3.0,0.05000000074505806,0.0,2.999875068664551,0.0,-0.10000000149011612,0.0,2.0,0.0,0.24651569750509225,0.29407048829644916,0.09284719138965011,-0.04674199712276459,0.575734375,0.0,,0.9532710280373832,0.037383177570093455,0.9532710280373832,0.0,0.9158878504672897,0.018691588785046728,0.018691588785046728,0.0,0.463578125,0.9252336448598131,0.9252336448598131,0.0,0.0,5.428131707360811,5.1036253827754585,0.09284719138965011,-0.0227414837507444,2.0,14.11214953271028,149.44444444444446,0.47111857754606834,0.5853723585084081,B1,107,107,0,B1_α=3.00_φ=2.00,0.897196261682243,0.897196261682243,0.0,0.933134754564001,2.0,0.0,0.0,0.0,0.028037383177570093,0.028037383177570093,0.0
,0.05000000074505806,0.0,2.0538633612394332,0.6429231666624546,-0.10000000149011612,0.0,1.2701249474883078,1.2967329506278038,0.3589124964708462,0.5684709382131696,0.08176754811406135,-0.10301103144884109,0.4636875,0.0224375,logs/rsl_rl/cbf_go2_teacher_rma/2026-05-21_23-51-34//model_950.pt,0.9583333333333334,0.08333333333333333,0.9583333333333334,0.0,0.875,0.010416666666666666,0.010416666666666666,0.0,0.527234375,0.8958333333333334,0.8958333333333334,0.0,0.0,5.767941233081122,5.028572999561827,0.08176754811406135,-0.05680880198876063,1.2701249474883078,20.791666666666668,145.53488372093022,0.44032062354235896,0.5673634407445788,BR,96,96,0,BR_teacher,0.8333333333333334,0.8333333333333334,0.0,0.8611804943070465,,0.010416666666666666,0.010416666666666666,0.0,0.03125,0.03125,0.0
