avg_cbf_a_mean,avg_cbf_a_std,avg_cbf_alpha_mean,avg_cbf_alpha_std,avg_cbf_c_mean,avg_cbf_c_std,avg_cbf_phi_mean,avg_cbf_phi_std,avg_deflection_mean,avg_deflection_std,avg_h_mean,avg_h_min,avg_qp_active_rate,avg_u_safe_clamp_rate,checkpoint,collision_rate,collision_rate_actual,collision_rate_corridor,collision_rate_open,collision_rate_perceived_only,fall_rate,fall_rate_corridor,fall_rate_open,frac_steps_close,goal_reach_rate,goal_reach_rate_corridor,goal_reach_rate_open,infeasibility_rate,mean_dist_traveled,mean_final_displacement,mean_h,mean_min_h,mean_phi_used,mean_start_latency,mean_time_to_goal,mean_v_along_cmd,mean_v_xy,mode,n_episodes,n_episodes_corridor,n_episodes_open,name,path_efficiency,stuck_rate,stuck_rate_corridor,stuck_rate_open,timeout_rate,timeout_rate_corridor,timeout_rate_open
0.05000000074505806,0.0,3.1884978029727935,1.5237901014089585,-0.10000000149011612,0.0,2.216298922300339,1.7222991026639938,0.5337253299083095,0.7408283181693405,0.1905062306970358,-0.12177072256803513,0.4614375,0.0718125,/home/chrisliang/Desktop/safety-go2/IsaacLab/logs/rsl_rl/cbf_go2_teacher_rma/2026-05-20_18-25-01/model_2499.pt,0.835820895522388,0.14925373134328357,0.9117647058823529,0.7575757575757576,0.6865671641791045,0.04477611940298507,0.058823529411764705,0.030303030303030304,0.328671875,0.9253731343283582,0.9705882352941176,0.8787878787878788,0.0,9.613799940294294,4.229499166136358,0.19051160418987273,-0.04359721959526859,2.216298922300339,11.923076923076923,127.2258064516129,0.2912762804516663,0.559186789933592,BR,67,34,33,BR_teacher,0.4798062845490862,0.014925373134328358,0.0,0.030303030303030304,0.11940298507462686,0.029411764705882353,0.21212121212121213
