avg_cbf_a_mean,avg_cbf_a_std,avg_cbf_alpha_mean,avg_cbf_alpha_std,avg_cbf_c_mean,avg_cbf_c_std,avg_cbf_phi_mean,avg_cbf_phi_std,avg_deflection_mean,avg_deflection_std,avg_h_mean,avg_h_min,avg_qp_active_rate,avg_u_safe_clamp_rate,checkpoint,collision_rate,collision_rate_actual,collision_rate_corridor,collision_rate_open,collision_rate_perceived_only,fall_rate,fall_rate_corridor,fall_rate_open,frac_steps_close,goal_reach_rate,goal_reach_rate_corridor,goal_reach_rate_open,infeasibility_rate,mean_dist_traveled,mean_final_displacement,mean_h,mean_min_h,mean_phi_used,mean_start_latency,mean_time_to_goal,mean_v_along_cmd,mean_v_xy,mode,n_episodes,n_episodes_corridor,n_episodes_open,name,path_efficiency,stuck_rate,stuck_rate_corridor,stuck_rate_open,timeout_rate,timeout_rate_corridor,timeout_rate_open
0.05000000074505806,0.0,4.379367045402526,0.702640385121107,-0.05000000074505806,0.0,2.0541234226226806,1.7197964568138122,0.4636664284231374,0.6256684777867049,0.18695993818342685,-0.13229825711250306,0.502625,0.041390625,logs/rsl_rl/cbf_go2_teacher_rma/2026-05-21_23-51-34/model_2499.pt,0.796875,0.25,0.8947368421052632,0.7555555555555555,0.546875,0.015625,0.0,0.022222222222222223,0.41259375,0.96875,1.0,0.9555555555555556,0.0,8.654041964095086,4.609042859636247,0.18695717837661505,-0.04947487358003855,2.394066110908985,11.0,132.90322580645162,0.2654153687641956,0.49074555253610014,BR,64,19,45,BR_teacher,0.5945280460140565,0.03125,0.0,0.044444444444444446,0.1875,0.10526315789473684,0.2222222222222222
